SOURCE_FILE,ROOT_PART_NUM,LATEST_PART_NUM,PART_DESC,PURCHASE_PRICE,MINIMUM_ORDER_QTY,LOC_CD,SLF_FACTOR,LEAD_TIME,ORDER_CYCLE,ALPHA_VAL,BETA_VAL,TRANS_COUNT_6_MONTH,STANDARD_DEVIATION,AVG_CONSUMPTION,WT_AVG_CONSUMPTION,MIN_ORDER_LEVEL,RE_ORDER_LEVEL,MAX_ORDER_LEVEL,OLD_MAX_LVL,STOCK_QTY,ON_ORDER_QTY,CUST_BACK_ORDER,OLD_CBO,SOQ_QTY,PARENT_GROUP,DEALER_MAP_CD,COMP_FA,PART_FAMILY_AGE,DEAD_STOCK_YN
SOQ_18-12-2025,01550-08753,01550M0875A,BOLT,6.72,10,THN,1.64,5,3,45,30,6,2.51,7.33,5.39,11.31,12.74,21,21,39,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,01550-10403,01550M1040A,BOLT,7.33,10,THN,1.64,5,3,0,0,4,0,0.67,0.7,0,0,0,0,22,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,01551M1035C,01551M1035C,BOLT ENG MTG LH(BODY TO MTG),12.83,10,THN,1.64,5,3,0,0,1,0,1.33,0.8,0,0,0,0,4,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,03541M0516A,03541M0516A,SCREW,1.27,50,THN,1.64,4,3,7,7,84,0.6,225,142.98,66.19,99.55,133,133,95,200,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,04211-13149,04211M13149,KNOCK PIN,3.06,10,THN,1.64,5,3,0,0,1,0,0.67,0.7,0,0,0,0,2,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,08316-10123,08316M1012A,NUT,5.06,10,THN,1.64,4,3,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,09103-12138,09103-12138,BOLT TRQ ROD & TRQ ROD BRKT,96.15,1,THN,1.64,5,3,,,0,,0,0,,0,0,0,2,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,09119M08111,09119M08118,BOLT FR MTG,6.77,10,THN,1.64,5,3,,,0,,0,0,,0,0,0,6,0,0,0,0,AML,12658,AML,New Part,N
SOQ_18-12-2025,09136-06092,09137-06024,SCREW DOOR LATCH,39.41,10,THN,1.64,5,3,,,0,,0,0,,0,0,0,8,0,0,0,0,AML,12658,AML,New Part,N
SOQ_18-12-2025,09126-08005,09137-08004,SCREW,34.89,10,THN,1.64,5,3,,,0,,0,0,,0,0,0,1,0,0,0,0,AML,12658,AML,New Part,N
SOQ_18-12-2025,09148M05078,09148M05078,NUT FRONT GRILLE,4.89,10,THN,1.64,5,3,0,0,4,0,2.33,1,0,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,Y
SOQ_18-12-2025,09159M06112,09159M06112,NUT SUCT PIPE CLAMP,3.06,10,THN,1.64,5,3,,,0,,0,0,,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,09206M05001,09206M05001,PIN CAMSHAFT PULLEY DOWEL,2.44,1,THN,1.64,5,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,09307-13005,09307M13005,BUSH  PEDAL BOSS,5.5,4,THN,1.64,5,3,,,0,,0,0,,0,0,0,1,0,0,0,0,AML,12658,AML,New Part,N
SOQ_18-12-2025,09352M70111-450,09352M70111-450,HOSE WTR RSVR TANK CAP,24.55,1,THN,1.64,5,3,,,0,,0,0,,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,09352M70L03-120,09352M70L03-120,HOSE (7X11X120),6.77,1,THN,1.64,5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,09403-07311,09403M07311,CLAMP,1.83,10,THN,1.64,4,3,0,0,3,0,0.67,0.55,0,0,0,0,6,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,09409-06328,09409-06328,CLIP FLOOR CONSOLE BOX,61.97,1,THN,1.64,5,3,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,09409M06L02-V6N,09409M06L02-V6N,CLIP (BEIGE),2.44,10,THN,1.64,5,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,09409M07332,09409M07L01,CLIP,5.66,100,THN,1.64,4,3,7,7,181,0.44,2137.33,1490.9,598.9,946.78,1295,1295,1129,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,09409M08327,09409M08006,CLIP,4.17,100,THN,1.64,4,3,7,7,136,0.64,779.33,548.87,262.49,390.56,519,519,834,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,09410-00076,09410-00076,CLIP,34.24,1,THN,1.64,5,3,,,0,,0,0,,0,0,0,1,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,09471-12056,09471M12056,BULB 21W 12V,49.15,10,THN,1.64,4,3,45,30,20,0.82,4.33,3.57,4.69,5.52,11,11,11,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,09471M12181,09471M12181,BULB (12V 10W),52.71,10,THN,1.64,4,3,30,15,5,3.68,0.33,0.14,0.27,1,2,2,7,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,09471M12188,09471M12188,BULB 12V-55W,180.85,4,THN,1.64,4,3,7,7,28,1.14,6.67,4.66,3.12,4.2,6,6,2,4,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,09471M12247,09471M12247,BULB PY21W,277.78,1,THN,1.64,5,3,0,0,1,0,0.33,0.2,0,0,0,0,2,0,0,0,0,AML,12658,AML,Old Part,Y
SOQ_18-12-2025,09471M12L04,09471M12L04,BULB(12V.10W),59.12,10,THN,1.64,4,3,,,0,,0,0,,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,09482M00609,09482M00609,PLUG SPARK,81.67,10,THN,1.64,4,3,3,3,64,0.76,51.67,32.62,12.75,20.36,24,24,14,40,1,1,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,11100M81RG0,11100A81RG3,HEAD ASSY CYLINDER,18112.61,1,THN,1.64,4,3,,,0,,0,0,,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,11112M53A00,11112M53A00,PLUG OIL VENTURI,6.68,10,THN,1.64,5,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,11117N86J00,11117M86J00,BOLT CYLINDER H,39.88,10,THN,1.64,5,3,,,0,,0,0,,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,11141M62M00-0A0,11141M62M00-0A0,GASKET  CYLINDER HEAD (T:0.82),949.69,5,THN,1.64,5,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,AML,12658,AML,Old Part,Y
SOQ_18-12-2025,11141M68P00,11141M68P00,.GASKET CYLINDER HEAD,663.54,1,THN,1.64,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,11141N86J00-0B0,11141M86J20-0B0,GASKET  CYL HEAD TO . 82,558.31,1,THN,1.64,4,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,11170M71T00,11170M71T00,COVER ASSY CYLINDER HEAD,1213.28,1,THN,1.64,4,3,0,0,4,0,1.33,1.1,0,0,0,0,2,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,11170M72R00,11170M72R00,COVER ASSY  CYLINDER HEAD,1270.48,1,THN,1.64,4,3,0,0,2,0,0.67,0.65,0,0,0,0,0,1,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,11510M86J30,11510M86J40,PAN COMP OIL,490.58,1,THN,1.64,5,3,0,0,3,0,0.33,0.45,0,0,0,0,1,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,11511M68P00,11511M68P00,PAN  OIL,1493.77,1,THN,1.64,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,11511M69R00,11511M69R00,PAN OIL,1031.79,1,THN,1.64,5,3,,,0,,0,0,,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,11511M72R00,11511M72R00,PAN  OIL,1503.19,1,THN,1.64,4,3,0,0,2,0,0.33,0.45,0,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,11563M69R00,11563M69R00,BOLT  GEN BELT ADJUSTING,14.67,1,THN,1.64,5,3,,,0,,0,0,,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,11610M60M00,11610M60M00,MOUNTING  ENG RH,2534.66,1,THN,1.64,4,3,,,0,,0,0,,0,0,0,0,0,0,0,0,AML,12658,AML,Abnormal Demand,N
SOQ_18-12-2025,11610M82P50,11610M82P50,MOUNTING ENG RH,2996.95,1,THN,1.64,4,3,,,0,,0,0,,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,11620M62M00,11620-62M00,MOUNTING COMP ENG LH,2761.84,1,THN,1.64,5,3,0,0,2,0,0.33,0.45,0,0,0,0,1,0,0,0,0,AML,12658,AML,Old Part,Y
SOQ_18-12-2025,11620M55R00,11620M55R00,MOUNTING COMP ENG LH,1226.45,1,THN,1.64,4,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,11641M81R00,11641M81R00,BRACKET ENG MTG RH,623.44,1,THN,1.64,5,3,,,0,,0,0,,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,11710M82RA0,11710M82RA0,MOUNTING COMP ENG RR,1065.97,1,THN,1.64,5,3,,,0,,0,0,,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,Y
SOQ_18-12-2025,11910M69R10,11910M69R10,ROD COMP ENG RR TRQ,361.79,1,THN,1.64,5,3,,,0,,0,0,,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,11710M79M00,11710M79M00,MOUNTING COMP ENG RR,797.59,1,THN,1.64,4,3,,,0,,0,0,,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,12111M55KE0-0A0,12110M55KE0-0A0,PISTON ASSY(CLASS:A),2823.99,1,THN,1.64,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,12111M83P00,12111M83P00,PISTON,317.62,1,THN,1.64,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,AML,12658,AML,Abnormal Demand,N
SOQ_18-12-2025,12140M52T00,12140M52T00,RING SET PISTON,295.3,1,THN,1.64,4,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,12181M51K00-0E0,12181M68K00-0E0,BEARING CONNROD(BLUE),14.05,1,THN,1.64,5,3,0,0,1,0,0.67,0.7,0,0,0,0,0,4,4,4,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,12181N86J00-0A0,12181M68L00-0A0,BEARING  CONROD,267.3,4,THN,1.64,4,3,,,0,,0,0,,0,0,0,2,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,12221M72R10,12221M72R10,CRANKSHAFT K15,5515.07,1,THN,1.64,5,3,0,0,1,0,0.33,0.2,0,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,
SOQ_18-12-2025,12181M51K00-0C0,12181M68K00-0C0,BEARING CONNROD(NO COLOR),14.05,5,THN,1.64,5,3,0,0,2,0,2.67,1.9,0,0,0,0,1,0,0,0,0,AML,12658,AML,New Part,N
SOQ_18-12-2025,12610-81P00,12610M72R00,PULLEY COMP CRANKSHAFT,2767.69,1,THN,1.64,4,3,,,0,,0,0,,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,12620M84MA0,12620M84MA2,FLYWHEEL,1710.2,1,THN,1.64,4,3,0,0,9,2.6,1,0.63,0.63,1,1,1,1,1,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,12711M86J00,12711M86J10,CAMSHAFT RH,2706.34,1,THN,1.64,4,3,,,0,,0,0,,0,0,0,0,0,0,0,0,AML,12658,AML,New Part,N
SOQ_18-12-2025,12771M51K00,12771-51K00,GUIDE TIMING CHAIN,805.06,1,THN,1.64,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,AML,12658,AML,New Part,N
SOQ_18-12-2025,84570M76M10,84570M76M10,GLASS COMP BACK DOOR WINDOW,2178.19,2,THN,1.64,5,3,0,0,1,0,0.33,0.45,0,0,0,0,1,0,0,0,0,AML,12658,AML,Old Part,Y
SOQ_18-12-2025,84570M82P00,84570M82P00,GLASS COMP BACK DOOR WINDOW,1513.64,2,THN,1.64,4,3,,,0,,0,0,,0,0,0,1,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,84580M66T00,84580M66T00,GLASS COMP QTR WINDOW R,1185.5,2,THN,1.64,4,3,0,0,2,0,0.33,0.2,0,0,0,0,2,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,84580M74T20,84580M74T20,GLASS COMP QTR WINDOW R,949.69,2,THN,1.64,5,3,,,0,,0,0,,0,0,0,1,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,84590M74T00,84590M74T00,GLASS COMP QTR WINDOW L,562.06,2,THN,1.64,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,84611M68P00,84611M68P00,.MOLDING  WINDSHIELD,311.33,1,THN,1.64,4,3,7,7,20,0.91,3,1.82,1.06,1.48,2,2,4,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,84611M76T00,84611M76T00,MOLDING WINDSHIELD,251.96,1,THN,1.64,5,3,0,0,3,0,0.67,0.65,0,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,84621-63J00,84621-63J02,WEATHERSTRIP ROOF SIDE L,2635.89,1,THN,1.64,5,3,0,0,1,0,0.33,0.45,0,0,0,0,0,0,0,0,0,AML,12658,AML,New Part,N
SOQ_18-12-2025,84645M77P00,84645M77P00,SEAL FRONT DOOR DUST,31.66,1,THN,1.64,5,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,84651M66T00,84651M66T00,WEATHERSTRIP FRONT DOOR OPNG L,303.64,1,THN,1.64,5,3,,,0,,0,0,,0,0,0,1,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,84651M74L00,84651M74L00,WEATHERSTRIP  DOOR OPNG LH,449.7,1,THN,1.64,4,3,,,0,,0,0,,0,0,0,2,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,84651M79M00,84651M79M00,WEATHERSTRIP  DOOR OPNG LH,352.1,1,THN,1.64,5,3,0,0,1,0,0.33,0.45,0,0,0,0,1,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,84661M75J00,84661M75J00,WEATHERSTRIP REAR DO,231.05,1,THN,1.64,4,3,0,0,1,0,0.33,0.45,0,0,0,0,1,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,84661M79M00,84661M79M00,WEATHERSTRIP  DOOR OPENING RH,398.79,1,THN,1.64,5,3,0,0,2,0,0.67,0.65,0,0,0,0,1,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,84671M72R00,84671M72R00,WEATHERSTRIP REAR DOOR OPNG L,443.1,1,THN,1.64,5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,84671M76T00,84671M76T00,WEATHERSTRIP REAR DOOR OPNG L,629.9,1,THN,1.64,5,3,,,0,,0,0,,0,0,0,1,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,84681M76T00,84681M76T00,WEATHERSTRIP BACK DOOR OPNG,568.52,1,THN,1.64,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,84681M78L00,84681M78L00,WEATHERSTRIP BACK DOOR OPNG,281.69,1,THN,1.64,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,84701M55TA0-5PK,84701M55TA0-5PK,MIRROR ASSY OUT REAR VIEW RH,3558.24,1,THN,1.64,4,3,0,0,4,0,0.33,0.2,0,0,0,0,1,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,84701M68K20-ZY4,84701M68K20-ZY4,MIRROR ASSY OUT REAR VIEW R,1498.21,1,THN,1.64,5,3,,,0,,0,0,,0,0,0,0,0,0,0,0,AML,12658,AML,Abnormal Demand,N
SOQ_18-12-2025,84701M68PF0-5PK,84701M68PF0-5PK,MIRROR ASSY  OUT REAR VIEW RH,798.7,1,THN,1.64,5,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,84701M69R00-5PK,84701M69R00-5PK,MIRROR ASSY OUT REAR VIEW R,560.01,1,THN,1.64,5,3,0,0,14,0.73,2.67,1.65,0.53,1,1,1,0,4,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,84701M79M12-ZQS,84701M79M12-5PK,MIRROR ASSYOUT REAR VIEW RH,3731.34,1,THN,1.64,4,3,0,0,1,0,0.33,0.45,0,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,84701M80T60-WB3,84701M80T60-WB3,MIRROR ASSY OUT REAR VIEW R,3454.45,1,THN,1.64,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,84702M55R40-5PK,84702M55R40-5PK,MIRROR ASSY OUT REAR VIEW L,2333.82,1,THN,1.64,4,3,0,0,2,0,0.33,0.2,0,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,84590M82P00,84590M82P00,GLASS COMP QTR WINDOW L,826.24,2,THN,1.64,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,84661M82P00,84661M82P00,WEATHERSTRIP REAR DOOR OPNG R,455.77,1,THN,1.64,5,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,84701M67P10,84701M67P10,MIRROR ASSY OUT REAR VIEW RH,1416.31,1,THN,1.64,5,3,,,0,,0,0,,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,84702M55R80-5PK,84702M55R83-5PK,MIRROR ASSY  OUT REAR VIEW  L,3752.66,1,THN,1.64,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,84702M64M20-ZQT,84702M64M20-5PK,MIRROR ASSYOUT REAR VIEW,3899.39,1,THN,1.64,4,3,,,0,,0,0,,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,84702M66T20-5PK,84702M66T20-5PK,MIRROR ASSY OUT REAR VIEW L,3517.89,1,THN,1.64,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,84702M69RA0-5PK,84702M69RA0-5PK,MIRROR ASSY OUT REAR VIEW L,1865.67,1,THN,1.64,4,3,0,0,4,0,1,1.1,0,0,0,0,0,1,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,84702M74T00-5PK,84702M74T00-5PK,MIRROR ASSY OUT REAR VIEW L,1350.1,1,THN,1.64,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,84702M76TF0-5PK,84702M76TF0-5PK,MIRROR ASSY RR VIEW L,8624.15,1,THN,1.64,5,3,0,0,2,0,0.33,0.35,0,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,84702M77P00,84702M77P00,MIRROR ASSY OUT REAR VIEW L,344.69,1,THN,1.64,4,3,0,0,1,0,0.33,0.45,0,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,84702M79M10-ZTG,84702M79M11-5PK,MIRROR ASSY OUT REAR VIEW  LH,4105.58,1,THN,1.64,5,3,,,0,,0,0,,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,84702M82PB0-WAA,84702M82P20-5PK,MIRROR ASSY OUT REAR VIEW L,4511.99,1,THN,1.64,4,3,,,0,,0,0,,0,0,0,1,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,84703M57L00,84703M57L00,MIRROR ASSY INSIDE REAR VIEW,2563.67,1,THN,1.64,5,3,,,0,,0,0,,0,0,0,2,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,84717M82P10-5PK,84717M82P10-5PK,COVER OUT MIRROR VISOR UPR R,106.6,1,THN,1.64,5,3,,,0,,0,0,,0,0,0,1,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,84728M67P10-5PK,84728M67P10,.COVER OUT MIRROR VISOR LH,174.43,1,THN,1.64,5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,AML,12658,AML,New Part,N
SOQ_18-12-2025,84740M66T10,84740M66T10,GLASS COMP OUT RR VIEW MIR L,227.92,1,THN,1.64,5,3,,,0,,0,0,,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,84790M76T00-5PK,84790M76T00-5PK,GARNISH COMP SASH BRKT INR L,41.99,1,THN,1.64,5,3,,,0,,0,0,,0,0,0,2,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,84901M56R30-BHE,84901M56R33-BHE,BELT ASSY FR RH,2619.15,1,THN,1.64,4,3,0,0,1,0,0.33,0.2,0,0,0,0,0,2,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,84901M79M10-V6N,84901M79M12-V6N,BELT ASSY FR R,0,1,THN,1.64,5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,AML,12658,AML,Old Part,
SOQ_18-12-2025,84902M82P80-BHE,84902M82P80-BHE,BELT ASSY FR LH,2895.19,1,THN,1.64,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,85220M69R00-5PK,85220M69R00-5PK,COVER COMP FR RCLNG OUTSIDE R,117.52,1,THN,1.64,5,3,0,0,1,0,0.33,0.35,0,0,0,0,1,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,85303M66R00,85303M66R00,FRAME ASSY FR BACK R,1286.34,1,THN,1.64,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,85542M80J00,85542M80J00,BUSH ARMREST,12.87,1,THN,1.64,5,3,0,0,2,0,1,1.05,0,0,0,0,3,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,87991M68P00,87991M68P00,COVER  RR SEAT HINGE LH,9.17,1,THN,1.64,5,3,0,0,1,0,0.33,0.35,0,0,0,0,2,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,88860M73RA0,88860M73RA0,PAD COMP 3RD BACK L,413.11,1,THN,1.64,5,3,,,0,,0,0,,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,88915M66T00,88915M66T00,STRING LUGGAGE COVER,18.33,1,THN,1.64,5,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,89101M78T00,89101M78T00,TANK ASSY FUEL,6072.85,1,THN,1.64,5,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,91510M79M00,91510M79M00,SENSOR ASSY BATTERY,1510.67,1,THN,1.64,5,3,,,0,,0,0,,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,95141M68P00,95141M68P00,V-BELT (4PK),233.69,1,THN,1.64,4,3,15,7,36,0.95,3.67,2.66,1.59,2.21,4,4,2,0,0,0,2,AML,12658,AML,Old Part,N
SOQ_18-12-2025,95200M55T00,95200M55T00,COMPRESSOR ASSY,8898,1,THN,1.64,4,3,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,82110M66R00,82110M66R00,LATCH COMP HOOD,128.21,1,THN,1.64,5,3,,,0,,0,0,,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,78227M67L00-5PK,78227M67L00-5PK,CAP ROOF RAIL RR L(BLACK),48.45,1,THN,1.64,4,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,82110M79M00,82110M79M00,LATCH COMP HOOD,117.52,1,THN,1.64,5,3,15,7,6,1.79,1,0.56,0.57,1,2,2,1,1,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,82110M81R00,82110M81R00,LATCH COMP HOOD,206.55,1,THN,1.64,5,3,0,0,1,0,0.33,0.35,0,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,82110M81R20,82110M81R20,LATCH COMP HOOD,733.63,1,THN,1.64,5,3,,,0,,0,0,,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,82160M50S00,82160M50S00,CABLE  HOOD LATCH RELEASE,112.34,1,THN,1.64,4,3,0,0,1,0,0.33,0.35,0,0,0,0,2,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,82160M68P00,82160M68P01,CABLE  HOOD LATCH RELEASE,103.37,1,THN,1.64,4,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,82160M76M00,82160M76M30,CABLE COMP HOOD LATCH RELEASE,100.14,1,THN,1.64,5,3,0,0,1,0,0.33,0.2,0,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,82201M77P00,82201M77P00,LATCH ASSY FRONT DOOR R,167.38,1,THN,1.64,5,3,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,82202M83B10,82202M83B10,LATCH ASSY  FRONT DOOR LH,284.88,1,THN,1.64,4,3,,,0,,0,0,,0,0,0,1,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,82500M75L00,82500M75L00,LATCH ASSY  TRUNK LID,112.59,1,THN,1.64,4,3,0,0,1,0,0.33,0.35,0,0,0,0,1,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,82510M55R21,82510M55R22,LATCH COMP BACK DOOR,875.9,1,THN,1.64,5,3,,,0,,0,0,,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
